# t (s), V (Volts)
4.981000, 0.093899
4.982000, 1.192606
4.983000, -0.324555
4.984000, 1.341434
4.985000, 1.603736
4.986000, 1.094250
4.987000, 0.720011
4.988000, 1.717923
4.989000, 1.230818
4.990000, 1.598513
4.991000, 2.598591
4.992000, -0.746564
4.993000, 2.113885
4.994000, 2.851652
4.995000, 2.007590
4.996000, -0.049346
4.997000, 0.328059
4.998000, 1.467058
4.999000, -1.259157
5.000000, 0.708433
5.001000, 1.677104
5.002000, -0.792965
5.003000, 2.841875
5.004000, 2.135464
5.005000, -1.404444
5.006000, 1.053886
5.007000, 2.041880
5.008000, 1.503760
5.009000, 1.319030
5.010000, 0.812414
5.011000, -0.560214
5.012000, 2.273525
5.013000, 2.044731
5.014000, 0.488460
5.015000, 1.118422
5.016000, -0.658134
5.017000, 2.101048
5.018000, 1.104619
5.019000, 0.377614
5.020000, 1.420290
5.021000, 1.164085
5.022000, -0.972959
5.023000, 2.959588
5.024000, -0.790407
5.025000, 2.084565
5.026000, 2.676734
5.027000, 0.780963
5.028000, 1.783123
5.029000, 2.217450
5.030000, 0.112500
5.031000, 1.174460
5.032000, 1.284913
5.033000, 1.722675
5.034000, 0.633584
5.035000, -0.459852
5.036000, 0.821293
5.037000, 0.628473
5.038000, 2.588422
5.039000, 1.935021
5.040000, 1.620508
5.041000, 1.769545
5.042000, 0.528765
5.043000, 1.088376
5.044000, 0.992733
5.045000, 3.429692
5.046000, 1.368584
5.047000, 0.952686
5.048000, 0.048248
5.049000, 1.173387
5.050000, 1.225872
5.051000, 0.463320
5.052000, 0.655941
5.053000, 0.309938
5.054000, 1.987968
5.055000, 2.352705
5.056000, 1.658438
5.057000, 1.261230
5.058000, 0.273453
5.059000, 0.401860
5.060000, 1.446737
5.061000, 2.280777
5.062000, 1.401007
5.063000, 2.970219
5.064000, 1.365371
5.065000, 1.848016
5.066000, -0.417828
5.067000, 1.721105
5.068000, 1.444005
5.069000, 1.056069
5.070000, 0.454882
5.071000, -0.427046
5.072000, -1.244003
5.073000, 0.483618
5.074000, 2.057561
5.075000, 0.869740
5.076000, 0.645455
5.077000, 2.005064
5.078000, -0.546402
5.079000, 1.820505
5.080000, -0.000278
5.081000, 2.269044
5.082000, 1.315784
5.083000, 0.663444
5.084000, 0.654220
5.085000, 1.122077
5.086000, 0.210902
5.087000, 0.661154
5.088000, 0.353009
5.089000, 0.887958
5.090000, 1.861389
5.091000, 0.037406
5.092000, 0.665186
5.093000, 1.779418
5.094000, 0.658482
5.095000, 0.964943
5.096000, -0.075885
5.097000, 1.055455
5.098000, 1.317630
5.099000, -0.501920
5.100000, 0.596189
5.101000, 1.818789
5.102000, 1.938541
5.103000, 0.267530
5.104000, 0.662518
5.105000, 1.727595
5.106000, -0.331130
5.107000, 1.018419
5.108000, 2.478680
5.109000, 0.995707
5.110000, 0.070823
5.111000, 1.812631
5.112000, 0.699149
5.113000, 2.116809
5.114000, 0.204765
5.115000, 1.399616
5.116000, 2.204142
5.117000, 0.197965
5.118000, 1.818989
5.119000, -0.071744
5.120000, 1.724065
5.121000, 1.569768
5.122000, 0.324841
5.123000, 1.081962
5.124000, -0.245916
5.125000, 3.149936
5.126000, 1.314259
5.127000, 0.006801
5.128000, 0.689634
5.129000, 1.178022
5.130000, 0.952451
5.131000, 0.337087
5.132000, -0.367826
5.133000, 0.678066
5.134000, 1.554601
5.135000, 0.193387
5.136000, 0.710184
5.137000, -0.351219
5.138000, -0.038003
5.139000, -1.785868
5.140000, 4.370643
5.141000, -0.658497
5.142000, 0.268072
5.143000, -0.131453
5.144000, 0.007654
5.145000, 0.402873
5.146000, 1.955178
5.147000, 1.042479
5.148000, -0.299882
5.149000, -0.283703
5.150000, 0.755386
5.151000, -0.229244
5.152000, 1.272055
5.153000, 1.777167
5.154000, 1.015758
5.155000, 3.925624
5.156000, 1.461635
5.157000, 0.229584
5.158000, 0.394609
5.159000, 0.355709
5.160000, 0.764500
5.161000, 1.319309
5.162000, 2.766464
5.163000, 1.125487
5.164000, 0.919887
5.165000, 1.062029
5.166000, 2.098606
5.167000, 0.243095
5.168000, 0.772152
5.169000, 2.049103
5.170000, 1.085092
5.171000, 1.407388
5.172000, 1.388808
5.173000, 0.833734
5.174000, 1.011513
5.175000, 0.933177
5.176000, 1.826675
5.177000, 1.420278
5.178000, 0.417283
5.179000, 0.751130
5.180000, -0.401349
5.181000, 1.262279
5.182000, -0.107749
5.183000, -0.880495
5.184000, 1.652792
5.185000, 1.188008
5.186000, 0.361382
5.187000, 1.364447
5.188000, -0.071311
5.189000, 1.054738
5.190000, 0.476582
5.191000, 0.445735
5.192000, -0.194184
5.193000, -0.000112
5.194000, 1.590448
5.195000, 0.077278
5.196000, 1.858830
5.197000, 0.307146
5.198000, 0.317611
5.199000, 0.100724
5.200000, 1.245120
5.201000, 1.579899
5.202000, 2.610776
5.203000, 0.998637
5.204000, -0.031446
5.205000, -0.406143
5.206000, 0.971619
5.207000, 1.011414
5.208000, -0.195207
5.209000, 0.630480
5.210000, -1.057973
5.211000, 1.572744
5.212000, 1.281008
5.213000, -0.815167
5.214000, 2.969558
5.215000, 2.445283
5.216000, 1.489745
5.217000, 1.081692
5.218000, 0.061908
5.219000, 0.241998
5.220000, 1.951128
5.221000, 2.172265
5.222000, 1.325922
5.223000, 0.569309
5.224000, 2.402727
5.225000, 2.804273
5.226000, 0.704435
5.227000, 0.476706
5.228000, -0.409828
5.229000, 1.412831
5.230000, 2.594171
5.231000, 3.029514
5.232000, 2.106066
5.233000, 2.262762
5.234000, 1.894135
5.235000, 2.973511
5.236000, -1.597840
5.237000, 2.684269
5.238000, 1.831674
5.239000, 1.554036
5.240000, 1.146136
5.241000, 0.928498
5.242000, 2.082130
5.243000, 1.011003
5.244000, 0.807725
5.245000, 1.274738
5.246000, 1.827560
5.247000, 2.575175
5.248000, 2.743493
5.249000, 1.086634
5.250000, 1.859398
5.251000, 1.145343
5.252000, 0.905564
5.253000, 1.931357
5.254000, 2.483889
5.255000, 1.012754
5.256000, 0.342800
5.257000, 1.278633
5.258000, 1.121547
5.259000, 0.964802
5.260000, 0.766523
5.261000, 1.219167
5.262000, 2.487737
5.263000, 3.627477
5.264000, 2.414803
5.265000, 0.173967
5.266000, 0.448979
5.267000, 0.172155
5.268000, 2.430604
5.269000, 0.713943
5.270000, 0.795682
5.271000, 0.506215
5.272000, 0.819038
5.273000, 0.440629
5.274000, -0.052388
5.275000, 1.850753
5.276000, 0.971465
5.277000, 0.921563
5.278000, 1.490269
5.279000, 0.944991
5.280000, -0.527471
5.281000, 2.052879
5.282000, 1.694433
5.283000, 1.256447
5.284000, 1.259357
5.285000, 2.644167
5.286000, 0.236526
5.287000, 1.374764
5.288000, 3.449273
5.289000, 1.589206
5.290000, 0.521245
5.291000, 1.936683
5.292000, 0.897777
5.293000, 1.006805
5.294000, 1.161431
5.295000, 1.567146
5.296000, 1.423785
5.297000, 1.354109
5.298000, 2.394148
5.299000, 1.158146
5.300000, 1.846041
5.301000, 0.893900
5.302000, 1.682191
5.303000, 0.508918
5.304000, 0.692246
5.305000, 1.317472
5.306000, 0.501338
5.307000, 0.784649
5.308000, 1.988702
5.309000, 1.539280
5.310000, 0.513084
5.311000, 1.955010
5.312000, 0.805859
5.313000, 1.042875
5.314000, 1.140807
5.315000, 1.699920
5.316000, 1.961127
5.317000, 0.194349
5.318000, 1.684746
5.319000, 0.371134
5.320000, 1.295222
5.321000, 1.435247
5.322000, 2.545516
5.323000, -0.228228
5.324000, 2.696523
5.325000, 0.844210
5.326000, 0.646570
5.327000, 1.369057
5.328000, -1.384162
5.329000, 1.579120
5.330000, -1.125287
5.331000, -0.657050
5.332000, 2.920509
5.333000, 1.872123
5.334000, 0.377930
5.335000, 2.374552
5.336000, -0.150817
5.337000, 0.799044
5.338000, -0.019760
5.339000, -0.252870
5.340000, 0.407718
5.341000, 0.695868
5.342000, 0.917904
5.343000, 0.649331
5.344000, 0.888153
5.345000, 1.388411
5.346000, 0.322955
5.347000, 0.423008
5.348000, 1.480563
5.349000, 2.424876
5.350000, -0.431791
5.351000, 0.092067
5.352000, 1.760751
5.353000, -0.011530
5.354000, 1.965025
5.355000, 0.962041
5.356000, 2.041596
5.357000, 0.170680
5.358000, -0.303613
5.359000, -0.584858
5.360000, 1.814469
5.361000, 1.567752
5.362000, 1.337632
5.363000, 1.296967
5.364000, 2.640113
5.365000, 1.139722
5.366000, 0.761269
5.367000, 1.589000
5.368000, 1.436754
5.369000, 1.761769
5.370000, 1.085217
5.371000, 0.654488
5.372000, 1.555936
5.373000, 0.875858
5.374000, 2.536862
5.375000, 0.539081
5.376000, 2.886583
5.377000, 1.029111
5.378000, 1.281584
5.379000, 1.024587
5.380000, 0.027434
5.381000, 1.496134
5.382000, 0.988368
5.383000, 1.293857
5.384000, 1.320626
5.385000, 2.908878
5.386000, 2.166780
5.387000, 0.172219
5.388000, -0.233335
5.389000, 1.148565
5.390000, 1.455141
5.391000, 3.353179
5.392000, 0.185243
5.393000, -0.187963
5.394000, 0.554797
5.395000, -0.058429
5.396000, -0.658662
5.397000, 0.205705
5.398000, 2.386047
5.399000, 0.593929
5.400000, 0.311790
5.401000, 1.306011
5.402000, 1.501381
5.403000, 0.640026
5.404000, 0.816244
5.405000, -0.268559
5.406000, 0.611304
5.407000, 0.716239
5.408000, 0.589546
5.409000, 0.901252
5.410000, 0.376451
5.411000, 0.773264
5.412000, 0.007855
5.413000, 0.240773
5.414000, 2.616420
5.415000, 0.914590
5.416000, 0.949588
5.417000, 1.593618
5.418000, 1.537236
5.419000, 1.759692
5.420000, -0.586034
5.421000, 0.665261
5.422000, 2.333154
5.423000, 0.998238
5.424000, 1.183819
5.425000, 0.482988
5.426000, 1.774138
5.427000, 2.636894
5.428000, 2.911256
5.429000, 1.943605
5.430000, 1.243483
5.431000, -0.476866
5.432000, 2.537951
5.433000, 0.118151
5.434000, 1.888426
5.435000, 0.885067
5.436000, 1.687628
5.437000, 2.287218
5.438000, 1.441083
5.439000, 2.481111
5.440000, 0.884470
5.441000, 1.859404
5.442000, 1.146226
5.443000, 2.782843
5.444000, 0.580037
5.445000, -0.816438
5.446000, 0.556729
5.447000, -0.664326
5.448000, 2.395496
5.449000, 1.989514
5.450000, 0.820482
5.451000, 2.823376
5.452000, 0.210036
5.453000, 0.877699
5.454000, 1.631443
5.455000, 1.441765
5.456000, 0.391004
5.457000, 2.203030
5.458000, 1.516169
5.459000, 2.290598
5.460000, -0.140821
5.461000, -1.252035
5.462000, 1.895836
5.463000, 1.862951
5.464000, 2.678349
5.465000, 1.058835
5.466000, 1.836692
5.467000, 1.288241
5.468000, 0.245629
5.469000, 2.280085
5.470000, 2.078746
5.471000, 2.293238
5.472000, 0.915382
5.473000, 1.721377
5.474000, 1.406844
5.475000, 1.670766
5.476000, 1.179829
5.477000, 0.398489
5.478000, 3.423472
5.479000, 3.123570
5.480000, 0.283767
5.481000, 0.628949
5.482000, -0.082716
5.483000, 2.445522
5.484000, 1.234211
5.485000, 1.783270
5.486000, 1.293439
5.487000, 0.172766
5.488000, 1.967218
5.489000, 1.372144
5.490000, 0.777196
5.491000, 1.444603
5.492000, 0.952949
5.493000, 0.617947
5.494000, 3.296895
5.495000, 1.058984
5.496000, 1.872838
5.497000, 1.347541
5.498000, 1.692548
5.499000, 0.680275
5.500000, 2.787827
5.501000, 2.389844
5.502000, 0.937608
5.503000, 1.050851
5.504000, 2.532173
5.505000, 0.719224
5.506000, 2.891736
5.507000, 3.151020
5.508000, 1.053086
5.509000, 1.077117
5.510000, 1.127385
5.511000, -1.501998
5.512000, 1.776931
5.513000, 0.394916
5.514000, 2.820159
5.515000, 3.532793
5.516000, 0.952026
5.517000, 3.225020
5.518000, 0.966081
5.519000, 1.519946
5.520000, 0.919115
5.521000, 1.484501
5.522000, 1.099647
5.523000, 1.866728
5.524000, 0.573996
5.525000, 1.612690
5.526000, 2.690835
5.527000, 2.011772
5.528000, 0.505782
5.529000, 0.525721
5.530000, 1.901683
5.531000, -1.472250
5.532000, 0.286373
5.533000, 2.305644
5.534000, -1.665704
5.535000, -0.496638
5.536000, 1.464912
5.537000, 0.924428
5.538000, 1.628704
5.539000, -0.616116
5.540000, 1.261239
5.541000, -0.103655
5.542000, 2.422014
5.543000, 1.645843
5.544000, 2.530982
5.545000, 1.748251
5.546000, 2.698021
5.547000, 1.827831
5.548000, 2.842619
5.549000, 0.643401
5.550000, 0.425395
5.551000, 1.723052
5.552000, 0.565778
5.553000, -0.602019
5.554000, 1.492356
5.555000, 0.266255
5.556000, 0.037160
5.557000, 1.970711
5.558000, 1.512670
5.559000, 1.388814
5.560000, 0.549784
5.561000, 1.842072
5.562000, 2.718017
5.563000, 2.151656
5.564000, 1.774048
5.565000, 0.118888
5.566000, 3.041204
5.567000, 1.595166
5.568000, 0.877168
5.569000, 0.808899
5.570000, 1.807927
5.571000, 2.050052
5.572000, 1.916020
5.573000, 1.846869
5.574000, 0.672717
5.575000, 1.441425
5.576000, 1.051676
5.577000, -0.329488
5.578000, 2.108971
5.579000, 2.290911
5.580000, 1.115985
5.581000, 1.113736
5.582000, 4.128396
5.583000, 1.703145
5.584000, 0.929492
5.585000, 1.748268
5.586000, 0.873380
5.587000, 0.591509
5.588000, 1.859703
5.589000, 0.664695
5.590000, 1.478328
5.591000, 1.444734
5.592000, -0.259884
5.593000, 1.370381
5.594000, -0.462695
5.595000, -0.448303
5.596000, 0.088830
5.597000, 0.483715
5.598000, 1.406562
5.599000, 1.667923
5.600000, 0.097660
5.601000, -0.339722
5.602000, 1.014068
5.603000, 0.085637
5.604000, 2.468893
5.605000, 1.120547
5.606000, -0.168822
5.607000, 1.244402
5.608000, 1.922063
5.609000, 1.643875
5.610000, 0.673969
5.611000, 0.155618
5.612000, 1.823161
5.613000, 1.085411
5.614000, 0.514223
5.615000, 1.781578
5.616000, 2.356465
5.617000, 1.358581
5.618000, -0.199238
5.619000, 0.838973
5.620000, 0.997014
5.621000, 0.764798
5.622000, 2.073986
5.623000, 2.750480
5.624000, 0.621298
5.625000, 1.831079
5.626000, 0.050316
5.627000, -0.632788
5.628000, 1.223601
5.629000, 1.318947
5.630000, 0.799993
5.631000, 1.701207
5.632000, 0.510822
5.633000, 1.584232
5.634000, 1.863458
5.635000, 2.245073
5.636000, 1.771283
5.637000, 3.053167
5.638000, 1.072581
5.639000, 1.286319
5.640000, 1.665228
5.641000, 2.076015
5.642000, 1.580302
5.643000, 1.406543
5.644000, 2.374557
5.645000, 1.685816
5.646000, 0.835239
5.647000, 1.116317
5.648000, 0.063188
5.649000, 2.636486
5.650000, 1.282856
5.651000, 0.459872
5.652000, 1.321055
5.653000, 3.572775
5.654000, 1.037199
5.655000, 1.698248
5.656000, 0.605896
5.657000, 1.172004
5.658000, 0.893975
5.659000, 4.352304
5.660000, 2.811557
5.661000, 0.991759
5.662000, 1.390897
5.663000, 2.121382
5.664000, 3.432957
5.665000, 2.044012
5.666000, 1.901297
5.667000, 2.007419
5.668000, 2.403303
5.669000, 1.765857
5.670000, 2.990094
5.671000, 2.148780
5.672000, 1.378610
5.673000, 1.725759
5.674000, 0.319262
5.675000, 2.396584
5.676000, 1.439585
5.677000, 2.477914
5.678000, 1.106717
5.679000, 1.679116
5.680000, 1.564192
5.681000, 1.708967
5.682000, 2.067301
5.683000, -0.096199
5.684000, 0.867388
5.685000, 0.077089
5.686000, 1.660098
5.687000, 0.405933
5.688000, 1.028353
5.689000, -0.565452
5.690000, -0.643022
5.691000, 1.064120
5.692000, 1.021012
5.693000, 0.258521
5.694000, 0.959732
5.695000, 0.339459
5.696000, 1.430851
5.697000, 1.753830
5.698000, 2.413300
5.699000, 0.680517
5.700000, 0.365440
5.701000, 0.678963
5.702000, 0.889283
5.703000, 0.710775
5.704000, 0.297941
5.705000, 1.078828
5.706000, 1.602094
5.707000, 1.018921
5.708000, 0.605466
5.709000, 2.142598
5.710000, 1.808186
5.711000, 1.936716
5.712000, -0.110241
5.713000, 0.827328
5.714000, 2.104547
5.715000, 0.154890
5.716000, 0.639652
5.717000, 2.366704
5.718000, 0.796958
5.719000, 1.747263
5.720000, 0.199501
5.721000, 0.597104
5.722000, 1.614147
5.723000, 1.114604
5.724000, 1.502643
5.725000, -0.890545
5.726000, 1.988581
5.727000, -0.187849
5.728000, 0.715899
5.729000, 0.363322
5.730000, 0.084909
5.731000, 1.346225
5.732000, -0.854871
5.733000, 2.003620
5.734000, 1.746976
5.735000, 1.240187
5.736000, 0.979454
5.737000, 0.300274
5.738000, -1.039131
5.739000, 1.250179
5.740000, 1.821358
5.741000, 1.006439
5.742000, 1.287315
5.743000, 1.367740
5.744000, 1.020848
5.745000, 0.458841
5.746000, 0.334719
5.747000, 0.895956
5.748000, 1.671544
5.749000, 1.301869
5.750000, 2.142407
5.751000, 0.360894
5.752000, 2.708588
5.753000, 1.525785
5.754000, -0.331152
5.755000, 0.731652
5.756000, 0.541818
5.757000, 1.243413
5.758000, 1.753104
5.759000, 3.086778
5.760000, 1.690993
5.761000, 1.910705
5.762000, 1.333902
5.763000, -0.829207
5.764000, 1.881645
5.765000, 1.876663
5.766000, 0.176256
5.767000, -0.064209
5.768000, 1.426740
5.769000, 0.311560
5.770000, 0.967389
5.771000, 2.968429
5.772000, 0.804868
5.773000, 1.633489
5.774000, -0.467324
5.775000, 1.311438
5.776000, 0.977104
5.777000, 0.430241
5.778000, 3.110581
5.779000, 1.536724
5.780000, 0.864117
5.781000, 0.671886
5.782000, 0.110668
5.783000, -0.694401
5.784000, -0.490962
5.785000, 1.555387
5.786000, 0.781013
5.787000, 0.435102
5.788000, 1.748572
5.789000, 0.375041
5.790000, 0.945784
5.791000, 1.662704
5.792000, 1.378964
5.793000, -0.947015
5.794000, 0.805795
5.795000, 1.726215
5.796000, 2.487950
5.797000, -1.130118
5.798000, 2.956103
5.799000, 0.424804
5.800000, 1.359474
5.801000, 2.065959
5.802000, 1.081278
5.803000, -0.612518
5.804000, 0.603601
5.805000, 1.781452
5.806000, 1.005863
5.807000, 2.567170
5.808000, 0.792451
5.809000, 1.357475
5.810000, 0.118685
5.811000, 1.613875
5.812000, 0.955460
5.813000, 1.905962
5.814000, -1.234973
5.815000, 2.500742
5.816000, 1.757465
5.817000, 0.149931
5.818000, 1.673573
5.819000, 1.000630
5.820000, 0.503785
5.821000, 0.457842
5.822000, 2.574355
5.823000, 0.136596
5.824000, -0.096048
5.825000, 2.014699
5.826000, 0.577317
5.827000, 0.605972
5.828000, 1.083904
5.829000, 0.090927
5.830000, -0.210624
5.831000, 0.972020
5.832000, 1.475216
5.833000, 1.934553
5.834000, 1.046921
5.835000, 0.597189
5.836000, -0.610014
5.837000, 1.837018
5.838000, 2.023598
5.839000, 2.225128
5.840000, 1.367238
5.841000, 2.586493
5.842000, 1.573181
5.843000, 0.111128
5.844000, 2.185130
5.845000, 3.380586
5.846000, -0.081033
5.847000, 1.282736
5.848000, -0.149432
5.849000, 1.525425
5.850000, 2.802784
5.851000, -0.759389
5.852000, 0.524990
5.853000, -0.017537
5.854000, -1.329811
5.855000, 0.445406
5.856000, 0.588242
5.857000, 2.668270
5.858000, 1.792562
5.859000, 1.003385
5.860000, 0.526291
5.861000, 1.251071
5.862000, 1.453784
5.863000, -0.119290
5.864000, 0.966612
5.865000, 1.961512
5.866000, 3.373167
5.867000, 0.404657
5.868000, 1.029950
5.869000, 0.384037
5.870000, 0.996960
5.871000, -0.238027
5.872000, 1.870157
5.873000, 2.235649
5.874000, 2.025161
5.875000, 1.287481
5.876000, 0.557429
5.877000, 0.334217
5.878000, 1.954774
5.879000, 0.266800
5.880000, 1.724969
5.881000, 0.666349
5.882000, 0.291534
5.883000, 1.692136
5.884000, 1.782323
5.885000, 1.175803
5.886000, -0.014814
5.887000, 0.615739
5.888000, 2.098010
5.889000, 1.240309
5.890000, -0.411934
5.891000, 0.551673
5.892000, 1.033002
5.893000, 1.056745
5.894000, -1.380743
5.895000, 2.323505
5.896000, 0.986396
5.897000, 0.409514
5.898000, 0.784498
5.899000, 0.068532
5.900000, 3.032505
5.901000, 0.356924
5.902000, 1.738406
5.903000, 0.335240
5.904000, 2.005168
5.905000, 2.008884
5.906000, 0.224030
5.907000, 0.935801
5.908000, 2.596917
5.909000, 4.244106
5.910000, 1.259403
5.911000, 0.494791
5.912000, 1.832022
5.913000, 1.661591
5.914000, 0.556593
5.915000, 1.291828
5.916000, 2.403673
5.917000, 1.012309
5.918000, 1.061121
5.919000, 1.942837
5.920000, 2.136536
5.921000, 1.928426
5.922000, 1.774783
5.923000, 1.495992
5.924000, 0.364674
5.925000, 0.663257
5.926000, 2.094673
5.927000, 1.060737
5.928000, 2.339192
5.929000, 1.163459
5.930000, 0.817341
5.931000, 1.604768
5.932000, 0.738615
5.933000, 1.727199
5.934000, 2.271996
5.935000, -1.573064
5.936000, 1.633536
5.937000, 0.323683
5.938000, 1.345505
5.939000, 1.320450
5.940000, 1.068381
5.941000, -0.667835
5.942000, 1.506944
5.943000, -0.102579
5.944000, 3.630950
5.945000, 0.883224
5.946000, 1.974270
5.947000, -0.674201
5.948000, 1.289294
5.949000, -0.213239
5.950000, 1.121681
5.951000, 2.005690
5.952000, 1.302587
5.953000, 3.426143
5.954000, -0.328177
5.955000, 0.138272
5.956000, 2.845610
5.957000, 0.880736
5.958000, 3.091912
5.959000, 0.112276
5.960000, 1.627638
5.961000, -0.723566
5.962000, 0.664431
5.963000, 1.136778
5.964000, 0.039112
5.965000, 1.103657
5.966000, -0.981799
5.967000, 1.624907
5.968000, 0.447012
5.969000, 1.419565
5.970000, 0.795293
5.971000, -0.851731
5.972000, 0.492082
5.973000, 0.500606
5.974000, 0.828069
5.975000, 1.867610
5.976000, 1.684011
5.977000, 1.535158
5.978000, 0.927308
5.979000, 0.331683
5.980000, -0.449029
5.981000, 2.444416
5.982000, -0.069982
5.983000, 1.985565
5.984000, 0.305283
5.985000, 1.808494
5.986000, 0.301376
5.987000, 1.519492
5.988000, 0.532311
5.989000, 1.564669
5.990000, 1.475800
5.991000, 0.384336
5.992000, 0.859513
5.993000, -0.658373
5.994000, 3.003322
5.995000, 0.776128
5.996000, -0.204252
5.997000, -0.072049
5.998000, 0.383634
5.999000, -1.187907
6.000000, 1.208530
6.001000, 2.124981
6.002000, 1.701734
6.003000, -0.588707
6.004000, 1.875151
6.005000, 0.172433
6.006000, 0.175068
6.007000, 1.906824
6.008000, -0.061951
6.009000, 0.854179
6.010000, 1.892457
6.011000, 0.550414
6.012000, 2.070666
6.013000, 1.173497
6.014000, -1.432067
6.015000, 0.955153
6.016000, 1.614927
6.017000, 2.290160
6.018000, 0.165616
6.019000, -0.057524
6.020000, 0.977379
6.021000, 0.149149
6.022000, 0.161990
6.023000, 1.812137
6.024000, 0.010685
6.025000, 0.465660
6.026000, 0.813266
6.027000, -0.690808
6.028000, 0.987234
6.029000, -0.490443
6.030000, 1.519232
6.031000, -0.210682
6.032000, 0.749181
6.033000, 1.324473
6.034000, -1.356999
6.035000, -0.754076
6.036000, 1.095548
6.037000, 0.614431
6.038000, 0.614293
6.039000, 2.117721
6.040000, 1.987734
6.041000, 1.110860
6.042000, 0.276050
6.043000, -0.092542
6.044000, 0.969864
6.045000, 0.146628
6.046000, 1.274779
6.047000, 0.023894
6.048000, -0.032346
6.049000, 0.695900
6.050000, 1.066599
6.051000, 1.903363
6.052000, 0.435432
6.053000, -0.877437
6.054000, 0.431027
6.055000, -0.845064
6.056000, 0.271263
6.057000, 1.482961
6.058000, 2.218953
6.059000, 0.895085
6.060000, 1.978922
6.061000, 1.389044
6.062000, 2.237755
6.063000, 1.007713
6.064000, 2.145757
6.065000, -0.010766
6.066000, 0.883096
6.067000, 1.814763
6.068000, 0.363043
6.069000, 1.757305
6.070000, 2.098298
6.071000, 1.819254
6.072000, 1.753903
6.073000, 0.192150
6.074000, 1.594188
6.075000, 1.485276
6.076000, 1.754404
6.077000, 1.280919
6.078000, 0.689389
6.079000, -0.979397
6.080000, 0.138837
6.081000, -1.176662
6.082000, -0.300819
6.083000, -0.183547
6.084000, 1.994015
6.085000, 1.466574
6.086000, 1.378828
6.087000, 1.539413
6.088000, 2.172044
6.089000, 0.393500
6.090000, 1.740320
6.091000, 0.491642
6.092000, -0.441926
6.093000, 0.976530
6.094000, 0.454860
6.095000, -0.052011
6.096000, 0.939369
6.097000, 1.401222
6.098000, 0.728682
6.099000, -0.481480
6.100000, 0.648014
6.101000, 1.204131
6.102000, 0.423872
6.103000, 2.480359
6.104000, 1.158757
6.105000, -1.510118
6.106000, 1.493367
6.107000, 1.657184
6.108000, 2.514938
6.109000, 1.174432
6.110000, 1.214026
6.111000, 1.607776
6.112000, 2.139667
6.113000, 3.387095
6.114000, -0.265220
6.115000, 1.070930
6.116000, -0.055719
6.117000, 2.316823
6.118000, 1.571422
6.119000, 2.099542
6.120000, -0.064777
6.121000, 1.047242
6.122000, 1.240983
6.123000, 1.029661
6.124000, 1.519745
6.125000, 0.825214
6.126000, 2.852215
6.127000, 2.039832
6.128000, 2.801262
6.129000, 1.644898
6.130000, 2.778210
6.131000, 2.698051
6.132000, -0.237721
6.133000, -0.845028
6.134000, -0.369284
6.135000, 2.737702
6.136000, 1.187164
6.137000, 1.649297
6.138000, 0.192773
6.139000, 1.943658
6.140000, 1.005957
6.141000, 1.145767
6.142000, 1.087972
6.143000, 0.442131
6.144000, 1.713503
6.145000, 0.835682
6.146000, 2.537375
6.147000, 1.814450
6.148000, -0.154909
6.149000, 1.704101
6.150000, 0.475266
6.151000, 2.590864
6.152000, 2.750852
6.153000, 1.324171
6.154000, 1.978530
6.155000, 0.372487
6.156000, 0.649048
6.157000, 0.604629
6.158000, 2.519820
6.159000, 2.709074
6.160000, 1.870017
6.161000, 1.757110
6.162000, 0.822215
6.163000, 0.260603
6.164000, 3.029835
6.165000, -0.381641
6.166000, 1.617232
6.167000, 0.595864
6.168000, 1.145448
6.169000, 0.960552
6.170000, 1.832343
6.171000, 2.248933
6.172000, 2.265348
6.173000, 1.537679
6.174000, -0.334884
6.175000, 2.774300
6.176000, 1.394686
6.177000, 2.032723
6.178000, 1.177706
6.179000, 2.388950
6.180000, 2.559697
6.181000, 2.128489
6.182000, 0.972473
6.183000, 2.417731
6.184000, 2.763290
6.185000, 2.410361
6.186000, 0.705509
6.187000, 1.722788
6.188000, -0.131527
6.189000, 0.610400
6.190000, 1.772507
6.191000, 2.210744
6.192000, 0.615223
6.193000, 0.618205
6.194000, 1.374001
6.195000, 1.592607
6.196000, 1.787550
6.197000, 3.140038
6.198000, 2.770909
6.199000, 1.768036
6.200000, 1.189658
6.201000, 2.328508
6.202000, 2.209054
6.203000, 0.263839
6.204000, 0.130835
6.205000, 0.887909
6.206000, 1.172206
6.207000, 1.140818
6.208000, 2.515827
6.209000, -1.259900
6.210000, 1.256174
6.211000, 1.668583
6.212000, 1.414539
6.213000, 1.283241
6.214000, 2.768724
6.215000, 3.018566
6.216000, 0.954296
6.217000, -0.061277
6.218000, 3.424809
6.219000, -1.022282
6.220000, 1.387883
6.221000, 2.342336
6.222000, 2.646342
6.223000, -0.167550
6.224000, 1.127130
6.225000, 1.830541
6.226000, 0.756840
6.227000, 2.870861
6.228000, -0.427473
6.229000, 1.796777
6.230000, 1.076781
6.231000, 0.561771
6.232000, 1.622544
6.233000, 2.249903
6.234000, -1.577069
6.235000, 3.061091
6.236000, 1.788576
6.237000, -0.002309
6.238000, 3.130384
6.239000, 3.643195
6.240000, 2.657618
6.241000, 1.468409
6.242000, 2.050303
6.243000, 2.249552
6.244000, 0.994639
6.245000, 0.134414
6.246000, 2.199474
6.247000, 1.501395
6.248000, 3.953837
6.249000, 0.212262
6.250000, 0.996929
6.251000, 3.315720
