# t (s), V (Volts)
5.073000, 2.333102
5.074000, 0.743151
5.075000, 1.925288
5.076000, 0.631471
5.077000, -0.547496
5.078000, 0.458301
5.079000, 0.769601
5.080000, -0.754310
5.081000, 1.235080
5.082000, 0.560160
5.083000, -1.826191
5.084000, 0.330513
5.085000, 1.462366
5.086000, -0.665873
5.087000, 0.419575
5.088000, 0.674075
5.089000, 2.232145
5.090000, -0.580556
5.091000, 0.930286
5.092000, 2.604489
5.093000, -0.089449
5.094000, 1.530078
5.095000, 1.092325
5.096000, 1.198579
5.097000, -0.635558
5.098000, 1.494269
5.099000, 0.377713
5.100000, 2.004465
5.101000, -0.625205
5.102000, 2.786878
5.103000, -0.296115
5.104000, 0.696107
5.105000, 0.751309
5.106000, 0.806195
5.107000, 0.815040
5.108000, 0.459553
5.109000, 0.702335
5.110000, -0.891007
5.111000, 0.392687
5.112000, 0.326366
5.113000, -0.319941
5.114000, 1.662037
5.115000, 1.523071
5.116000, 1.128426
5.117000, 1.552273
5.118000, 0.115903
5.119000, -0.113626
5.120000, 0.689680
5.121000, 0.413161
5.122000, 2.232828
5.123000, 0.231832
5.124000, 0.711118
5.125000, 1.932711
5.126000, -0.176140
5.127000, 0.884994
5.128000, 0.707887
5.129000, 0.888718
5.130000, 0.474996
5.131000, -0.917992
5.132000, 0.976288
5.133000, 0.306416
5.134000, 0.998635
5.135000, 1.765898
5.136000, 0.986100
5.137000, 2.522838
5.138000, 1.448251
5.139000, 1.610570
5.140000, 1.114774
5.141000, 1.726096
5.142000, 0.557440
5.143000, 2.498553
5.144000, 2.134889
5.145000, 2.174189
5.146000, -0.104442
5.147000, -0.784220
5.148000, 1.054879
5.149000, 0.950562
5.150000, 1.446113
5.151000, 2.099457
5.152000, 1.337757
5.153000, 0.655235
5.154000, -0.339362
5.155000, 1.299602
5.156000, 1.285510
5.157000, 1.830896
5.158000, 1.266499
5.159000, 1.728174
5.160000, 0.769276
5.161000, 1.119449
5.162000, 3.770227
5.163000, 0.432529
5.164000, 0.882251
5.165000, 2.016412
5.166000, 0.494887
5.167000, 1.051541
5.168000, 0.919683
5.169000, 0.364709
5.170000, -1.321584
5.171000, 0.148838
5.172000, -0.368112
5.173000, 0.295505
5.174000, 1.092391
5.175000, -0.478715
5.176000, 1.786349
5.177000, 0.649586
5.178000, 2.109233
5.179000, 0.408276
5.180000, 1.602666
5.181000, 1.754402
5.182000, 1.364867
5.183000, 1.317232
5.184000, 1.314750
5.185000, 1.852957
5.186000, 0.783145
5.187000, 0.803711
5.188000, -0.104077
5.189000, 1.510960
5.190000, 1.724422
5.191000, 1.855618
5.192000, 1.807519
5.193000, 0.300513
5.194000, 1.997651
5.195000, -0.105499
5.196000, 2.262373
5.197000, 1.944492
5.198000, 0.257063
5.199000, 0.219772
5.200000, -1.047452
5.201000, 1.582192
5.202000, 1.231262
5.203000, 2.351267
5.204000, -0.970240
5.205000, 1.060472
5.206000, 0.734175
5.207000, -0.426210
5.208000, 1.515323
5.209000, 1.641558
5.210000, 1.610457
5.211000, 0.806930
5.212000, 1.759979
5.213000, 0.375275
5.214000, 0.056518
5.215000, 2.537588
5.216000, -0.337532
5.217000, -0.394530
5.218000, -0.522991
5.219000, -0.349442
5.220000, 0.016174
5.221000, 1.376507
5.222000, 0.923326
5.223000, 0.375972
5.224000, 1.176900
5.225000, 0.934875
5.226000, 3.460005
5.227000, 1.431883
5.228000, 1.373263
5.229000, 1.164453
5.230000, -0.179540
5.231000, 0.024815
5.232000, 1.123737
5.233000, 0.555969
5.234000, -0.266665
5.235000, 0.872569
5.236000, 0.790654
5.237000, 0.462190
5.238000, 2.217191
5.239000, 1.022145
5.240000, 1.308672
5.241000, 2.709771
5.242000, 0.553841
5.243000, 1.716035
5.244000, 0.681246
5.245000, 1.704206
5.246000, 0.431316
5.247000, 1.838500
5.248000, 0.268703
5.249000, 1.367416
5.250000, 0.198836
5.251000, 1.343727
5.252000, 0.029989
5.253000, -0.672674
5.254000, -0.256990
5.255000, -0.960335
5.256000, 1.409176
5.257000, -0.456056
5.258000, 0.133151
5.259000, 0.769532
5.260000, 1.169348
5.261000, 0.456539
5.262000, -1.163023
5.263000, 0.388613
5.264000, 0.792421
5.265000, 1.019515
5.266000, 0.146193
5.267000, 1.007466
5.268000, 1.080039
5.269000, 1.160344
5.270000, -0.543701
5.271000, 0.486380
5.272000, 1.115688
5.273000, 0.977582
5.274000, 2.838719
5.275000, 2.173673
5.276000, 1.688091
5.277000, -0.122898
5.278000, 0.288762
5.279000, 1.614706
5.280000, 0.753942
5.281000, -0.331718
5.282000, 2.465598
5.283000, 0.495238
5.284000, 1.724592
5.285000, 0.381610
5.286000, 1.428183
5.287000, 1.259665
5.288000, 1.119391
5.289000, -0.440397
5.290000, 0.758652
5.291000, 0.274106
5.292000, 0.836764
5.293000, 0.915670
5.294000, 1.464457
5.295000, 2.444977
5.296000, -0.096330
5.297000, 1.922714
5.298000, 1.317230
5.299000, 0.925493
5.300000, 1.646046
5.301000, 1.421044
5.302000, 0.580924
5.303000, 0.249152
5.304000, 1.264579
5.305000, 1.569358
5.306000, 0.703147
5.307000, 2.737538
5.308000, 0.885040
5.309000, 0.791222
5.310000, -0.163927
5.311000, 0.801494
5.312000, 1.325435
5.313000, 0.439941
5.314000, 0.924625
5.315000, 2.611376
5.316000, 2.938160
5.317000, 1.004984
5.318000, 0.448916
5.319000, -0.180486
5.320000, 0.999680
5.321000, 2.709057
5.322000, 0.772824
5.323000, 2.485203
5.324000, 1.456375
5.325000, 0.706571
5.326000, 0.641437
5.327000, 0.183026
5.328000, 1.386535
5.329000, 0.722929
5.330000, -0.450192
5.331000, 2.554951
5.332000, 3.797824
5.333000, 1.377575
5.334000, 0.878389
5.335000, 0.624672
5.336000, 0.437935
5.337000, 1.441093
5.338000, 0.477934
5.339000, 0.520541
5.340000, 1.468496
5.341000, -0.795472
5.342000, 0.818636
5.343000, 0.771363
5.344000, -0.314531
5.345000, 1.602736
5.346000, -0.468964
5.347000, 1.135999
5.348000, 1.530998
5.349000, 0.839798
5.350000, 2.165034
5.351000, 0.129636
5.352000, 1.695538
5.353000, 1.985614
5.354000, 1.335970
5.355000, 1.795928
5.356000, 0.584242
5.357000, 2.672218
5.358000, 0.808130
5.359000, 2.654512
5.360000, 1.874031
5.361000, 0.622457
5.362000, 1.677088
5.363000, 0.858865
5.364000, 0.762533
5.365000, 1.025667
5.366000, 0.696882
5.367000, 1.709134
5.368000, 0.013720
5.369000, 2.328841
5.370000, 1.667897
5.371000, -0.156846
5.372000, 1.227977
5.373000, 1.510208
5.374000, 0.389997
5.375000, 0.230737
5.376000, 0.259963
5.377000, -0.138696
5.378000, 0.151968
5.379000, 0.102073
5.380000, 0.695386
5.381000, -0.396806
5.382000, 0.116334
5.383000, 1.325101
5.384000, -1.112169
5.385000, 1.130505
5.386000, 0.189087
5.387000, 0.805669
5.388000, 1.801365
5.389000, -0.406275
5.390000, -0.167894
5.391000, 0.987342
5.392000, 2.137055
5.393000, 1.844484
5.394000, 2.152102
5.395000, -1.100419
5.396000, 0.970317
5.397000, 0.915044
5.398000, -0.437358
5.399000, -0.024873
5.400000, 2.605444
5.401000, 0.931404
5.402000, 1.265801
5.403000, 0.835880
5.404000, 0.266918
5.405000, -0.398706
5.406000, 1.992167
5.407000, 0.921741
5.408000, 1.636959
5.409000, 0.919001
5.410000, 0.501827
5.411000, 1.811392
5.412000, -0.307093
5.413000, 0.094831
5.414000, 0.448242
5.415000, 1.346258
5.416000, 0.966420
5.417000, 1.333537
5.418000, 0.539627
5.419000, 0.476880
5.420000, -0.959375
5.421000, 2.072535
5.422000, 0.851608
5.423000, 0.924916
5.424000, 1.370230
5.425000, 1.252262
5.426000, 0.264341
5.427000, 1.563673
5.428000, 0.994125
5.429000, 2.409252
5.430000, 2.418620
5.431000, 0.658768
5.432000, 0.489121
5.433000, 1.919672
5.434000, 1.329104
5.435000, 0.377692
5.436000, 1.190145
5.437000, -0.900736
5.438000, 1.355538
5.439000, 0.060115
5.440000, 1.858318
5.441000, 0.635270
5.442000, 2.638711
5.443000, 1.072312
5.444000, 2.610390
5.445000, 0.617297
5.446000, 2.344744
5.447000, 0.400635
5.448000, 0.300395
5.449000, 1.231451
5.450000, 0.465928
5.451000, 0.776386
5.452000, -0.111200
5.453000, -0.212378
5.454000, 0.103121
5.455000, 1.539551
5.456000, 0.599689
5.457000, -0.691634
5.458000, 0.170770
5.459000, 0.765247
5.460000, 0.425355
5.461000, 1.001978
5.462000, 1.159704
5.463000, -0.033903
5.464000, 0.118590
5.465000, -0.148313
5.466000, 0.902867
5.467000, 1.472614
5.468000, -1.128010
5.469000, 0.380106
5.470000, 3.027759
5.471000, 2.273378
5.472000, 0.748526
5.473000, 2.651960
5.474000, 0.781024
5.475000, 1.136502
5.476000, 2.796028
5.477000, 1.798402
5.478000, 0.300325
5.479000, -1.147737
5.480000, -0.206780
5.481000, 0.898477
5.482000, 0.537205
5.483000, 2.024346
5.484000, 1.252711
5.485000, 1.024044
5.486000, 1.790125
5.487000, 0.572833
5.488000, 1.677553
5.489000, 2.626000
5.490000, 1.607429
5.491000, 0.651033
5.492000, 1.360226
5.493000, 2.370718
5.494000, -0.344219
5.495000, 0.558606
5.496000, 0.141003
5.497000, -0.061920
5.498000, 1.137815
5.499000, -0.230201
5.500000, 1.482084
5.501000, -0.161054
5.502000, 1.727656
5.503000, 1.786829
5.504000, 0.966915
5.505000, -2.634227
5.506000, -0.313019
5.507000, 0.411434
5.508000, 1.231143
5.509000, 0.881726
5.510000, 2.064260
5.511000, 0.290936
5.512000, 1.555628
5.513000, 0.859956
5.514000, 1.063849
5.515000, 0.613832
5.516000, 0.808686
5.517000, 2.888844
5.518000, 1.242791
5.519000, 1.514737
5.520000, 2.400846
5.521000, 1.115797
5.522000, 1.501143
5.523000, 2.353918
5.524000, 1.682076
5.525000, 1.754972
5.526000, 2.333986
5.527000, -0.378426
5.528000, 2.452024
5.529000, -0.338216
5.530000, 2.579812
5.531000, 1.270896
5.532000, 1.844559
5.533000, 1.579212
5.534000, -0.037955
5.535000, 0.943463
5.536000, 0.205341
5.537000, 0.901787
5.538000, 2.693808
5.539000, 0.977598
5.540000, -0.092991
5.541000, 0.346328
5.542000, 0.367632
5.543000, 0.730001
5.544000, 1.925263
5.545000, 0.674645
5.546000, 0.416778
5.547000, 1.731734
5.548000, 0.953005
5.549000, 0.564602
5.550000, 1.618075
5.551000, 1.586343
5.552000, 2.180030
5.553000, 0.221971
5.554000, 0.511704
5.555000, 1.557199
5.556000, 1.723941
5.557000, 1.214951
5.558000, 1.423193
5.559000, 0.724385
5.560000, 1.187892
5.561000, 1.659292
5.562000, 1.993873
5.563000, 0.211180
5.564000, 2.698371
5.565000, 1.475099
5.566000, 1.764502
5.567000, 1.324330
5.568000, -0.032455
5.569000, 0.084234
5.570000, -0.460043
5.571000, -0.713937
5.572000, 3.232965
5.573000, 1.046216
5.574000, 0.742747
5.575000, -0.110520
5.576000, 3.451182
5.577000, 0.567104
5.578000, -0.489934
5.579000, 1.676252
5.580000, 1.957455
5.581000, -0.354856
5.582000, 0.809678
5.583000, 0.459399
5.584000, 1.257858
5.585000, 0.184586
5.586000, 0.284341
5.587000, 1.315953
5.588000, 1.116699
5.589000, 1.667676
5.590000, 0.202690
5.591000, -0.832679
5.592000, 0.581976
5.593000, 0.905707
5.594000, 0.818450
5.595000, 1.314679
5.596000, 0.803716
5.597000, 0.237069
5.598000, 0.430376
5.599000, -0.950590
5.600000, 0.703822
5.601000, 2.124723
5.602000, 1.974984
5.603000, 1.330727
5.604000, 1.218162
5.605000, 0.542451
5.606000, -1.682847
5.607000, 2.020936
5.608000, 1.715834
5.609000, -0.806392
5.610000, -0.787813
5.611000, -0.707219
5.612000, 1.628655
5.613000, 0.868315
5.614000, 0.817190
5.615000, 2.027504
5.616000, 2.052916
5.617000, 1.036380
5.618000, 1.393381
5.619000, 2.772296
5.620000, 3.177361
5.621000, 0.271920
5.622000, 1.241728
5.623000, 1.674059
5.624000, 0.451505
5.625000, 0.742648
5.626000, 0.931772
5.627000, 2.250406
5.628000, 1.496824
5.629000, 0.585999
5.630000, 0.930320
5.631000, 2.569313
5.632000, 2.483224
5.633000, 0.972558
5.634000, 1.272543
5.635000, -1.612456
5.636000, -0.242833
5.637000, 0.953706
5.638000, -0.110911
5.639000, 1.940538
5.640000, 3.382512
5.641000, 2.520228
5.642000, 0.992202
5.643000, 0.070049
5.644000, 1.010385
5.645000, 2.164778
5.646000, 0.703982
5.647000, 1.022580
5.648000, 1.003478
5.649000, 2.597667
5.650000, -0.260543
5.651000, 1.243600
5.652000, -0.217759
5.653000, 1.517428
5.654000, 0.864877
5.655000, 1.826350
5.656000, 0.518802
5.657000, 0.479126
5.658000, 1.173257
5.659000, 0.669360
5.660000, 0.413606
5.661000, 0.839922
5.662000, 0.603880
5.663000, 1.865765
5.664000, 0.135526
5.665000, 0.128832
5.666000, 0.237427
5.667000, -0.486551
5.668000, -0.091277
5.669000, 0.698815
5.670000, 0.314799
5.671000, -0.064969
5.672000, -0.304016
5.673000, 1.457870
5.674000, -1.397686
5.675000, 1.212397
5.676000, 0.393007
5.677000, 0.109416
5.678000, 1.973289
5.679000, 1.163795
5.680000, 3.537269
5.681000, 1.913906
5.682000, 0.768213
5.683000, 2.074783
5.684000, 1.572685
5.685000, 1.333408
5.686000, 2.967806
5.687000, 0.518791
5.688000, 1.143583
5.689000, -0.547079
5.690000, 0.739697
5.691000, 0.307333
5.692000, 1.677668
5.693000, 1.122711
5.694000, 0.814819
5.695000, 0.464820
5.696000, 2.561713
5.697000, 1.508454
5.698000, 2.085640
5.699000, 0.884799
5.700000, 2.730852
5.701000, 2.562389
5.702000, 0.320359
5.703000, 1.652224
5.704000, 0.378575
5.705000, 1.816627
5.706000, 0.338200
5.707000, -1.084547
5.708000, 0.467991
5.709000, 1.602257
5.710000, 1.615994
5.711000, 0.331075
5.712000, 0.960790
5.713000, 0.585719
5.714000, -0.177576
5.715000, 0.633677
5.716000, 0.399501
5.717000, 1.736544
5.718000, 1.245131
5.719000, 0.844379
5.720000, 0.529031
5.721000, -0.006113
5.722000, 1.218937
5.723000, 1.232109
5.724000, 2.308221
5.725000, 2.242737
5.726000, 1.091538
5.727000, 0.049327
5.728000, -0.179603
5.729000, -0.520629
5.730000, 2.067082
5.731000, 0.131826
5.732000, 0.710881
5.733000, 1.184342
5.734000, 0.507998
5.735000, 1.344556
5.736000, 2.284129
5.737000, 1.274008
5.738000, -0.232578
5.739000, 1.949426
5.740000, 1.073593
5.741000, 0.427822
5.742000, 1.633243
5.743000, -0.860791
5.744000, 0.429545
5.745000, 0.594387
5.746000, 1.914806
5.747000, 1.581285
5.748000, 0.607191
5.749000, -0.309732
5.750000, 0.666714
5.751000, 1.502636
5.752000, 0.979903
5.753000, 0.824621
5.754000, 0.810007
5.755000, 2.130694
5.756000, 0.875037
5.757000, -0.813680
5.758000, -0.262348
5.759000, 1.028457
5.760000, 0.477397
5.761000, 2.277351
5.762000, 0.113385
5.763000, 1.453381
5.764000, -0.231822
5.765000, 1.601686
5.766000, 1.107769
5.767000, 0.398538
5.768000, 1.708779
5.769000, -0.510678
5.770000, 1.029813
5.771000, 2.794370
5.772000, 1.370267
5.773000, 1.418720
5.774000, 0.500208
5.775000, 1.423847
5.776000, 0.622294
5.777000, -0.181462
5.778000, 0.306263
5.779000, 1.804950
5.780000, 3.497991
5.781000, 2.323023
5.782000, 2.554437
5.783000, 0.728975
5.784000, -0.030419
5.785000, 0.753658
5.786000, 1.081271
5.787000, 1.881451
5.788000, 0.785005
5.789000, -0.314213
5.790000, 1.283180
5.791000, 0.604889
5.792000, 0.033174
5.793000, 2.102213
5.794000, 1.455376
5.795000, 0.284144
5.796000, 0.205095
5.797000, -0.450589
5.798000, 0.754716
5.799000, 1.113494
5.800000, 1.799188
5.801000, -1.017438
5.802000, 1.320167
5.803000, 0.618290
5.804000, 1.358532
5.805000, 2.949886
5.806000, 3.707167
5.807000, 2.081381
5.808000, 1.200029
5.809000, 1.834007
5.810000, 0.484566
5.811000, 1.645935
5.812000, 0.842510
5.813000, 0.716867
5.814000, 3.027732
5.815000, 0.146698
5.816000, 0.442150
5.817000, 0.207747
5.818000, 1.067897
5.819000, 0.961093
5.820000, 1.328458
5.821000, -0.194929
5.822000, 0.855893
5.823000, 0.170203
5.824000, 1.428567
5.825000, 1.359873
5.826000, 0.500694
5.827000, 1.020948
5.828000, 2.427300
5.829000, 2.008510
5.830000, 2.735623
5.831000, 0.966843
5.832000, 0.931365
5.833000, 2.199045
5.834000, 1.700003
5.835000, 1.467288
5.836000, 1.693743
5.837000, 0.875314
5.838000, 1.391719
5.839000, 1.729583
5.840000, -1.415751
5.841000, 0.271973
5.842000, 3.487840
5.843000, 1.211307
5.844000, -0.096675
5.845000, 0.391872
5.846000, 1.497234
5.847000, -0.711441
5.848000, 0.827712
5.849000, 0.678619
5.850000, 2.592890
5.851000, 0.811519
5.852000, 1.619289
5.853000, 1.583758
5.854000, 0.433605
5.855000, 1.451596
5.856000, 1.180736
5.857000, 0.980263
5.858000, 2.241758
5.859000, 2.295127
5.860000, 0.706958
5.861000, 1.911622
5.862000, 0.790169
5.863000, 0.318563
5.864000, -0.679531
5.865000, -0.339942
5.866000, 0.220216
5.867000, 1.021125
5.868000, 1.514271
5.869000, -1.486126
5.870000, 2.182737
5.871000, 1.993197
5.872000, 2.702087
5.873000, 2.112701
5.874000, 0.653014
5.875000, 2.612313
5.876000, 0.972643
5.877000, 0.262667
5.878000, 0.880376
5.879000, 1.726464
5.880000, -0.275127
5.881000, -0.604107
5.882000, 0.629441
5.883000, -0.232034
5.884000, 1.510482
5.885000, 0.772618
5.886000, 1.694622
5.887000, 1.233102
5.888000, 0.279432
5.889000, 2.827193
5.890000, 1.579258
5.891000, 0.696931
5.892000, 1.072564
5.893000, 0.716938
5.894000, 0.907142
5.895000, 0.726948
5.896000, 1.059036
5.897000, 0.459436
5.898000, 3.354640
5.899000, 2.615960
5.900000, 1.010543
5.901000, 0.708249
5.902000, 1.646695
5.903000, 1.664909
5.904000, 1.705594
5.905000, -0.918449
5.906000, -0.206123
5.907000, 0.106338
5.908000, 2.426058
5.909000, 0.281996
5.910000, 1.000363
5.911000, 0.417593
5.912000, 0.779950
5.913000, 0.358711
5.914000, 1.941989
5.915000, 0.424569
5.916000, 2.360172
5.917000, 1.332630
5.918000, 3.001396
5.919000, 0.442960
5.920000, 1.555404
5.921000, 0.610536
5.922000, -0.664773
5.923000, 1.076656
5.924000, -1.116022
5.925000, 0.760675
5.926000, 1.235521
5.927000, 2.114243
5.928000, 1.608869
5.929000, 1.954954
5.930000, 0.706705
5.931000, 1.426563
5.932000, 0.062400
5.933000, 0.801176
5.934000, -0.480950
5.935000, 1.823073
5.936000, 1.820579
5.937000, 2.036292
5.938000, 1.130196
5.939000, 0.212035
5.940000, 0.081875
5.941000, 1.412820
5.942000, 0.413406
5.943000, 3.413826
5.944000, 1.994297
5.945000, 2.930106
5.946000, 0.580074
5.947000, -0.110955
5.948000, 0.327533
5.949000, -0.128889
5.950000, 2.472194
5.951000, 2.668210
5.952000, 0.567211
5.953000, -0.113023
5.954000, 0.656548
5.955000, -0.616775
5.956000, 0.467833
5.957000, 0.824664
5.958000, -0.731970
5.959000, 1.158757
5.960000, 0.442338
5.961000, 1.686248
5.962000, -0.220025
5.963000, 1.355840
5.964000, 1.536783
5.965000, 0.763795
5.966000, 1.117449
5.967000, -0.189426
5.968000, 0.887861
5.969000, 0.913892
5.970000, 1.735629
5.971000, 0.912805
5.972000, 1.577051
5.973000, 2.724570
5.974000, 0.716382
5.975000, -0.559847
5.976000, -0.274136
5.977000, -0.218235
5.978000, 0.655095
5.979000, 1.124218
5.980000, 1.297289
5.981000, 3.514016
5.982000, -0.468592
5.983000, 2.257966
5.984000, 2.396636
5.985000, 1.784596
5.986000, -0.504195
5.987000, 1.559785
5.988000, -0.228267
5.989000, 1.567544
5.990000, 0.635549
5.991000, -0.683088
5.992000, 0.580557
5.993000, 0.340211
5.994000, 1.796967
5.995000, 0.373204
5.996000, -0.419848
5.997000, 0.581548
5.998000, 0.551492
5.999000, 2.101415
6.000000, 0.016364
6.001000, 2.344276
6.002000, 1.823068
6.003000, 1.965575
6.004000, 0.139956
6.005000, -0.198859
6.006000, 0.087990
6.007000, 0.805418
6.008000, 3.629499
6.009000, 1.323556
6.010000, 2.576238
6.011000, 1.498082
6.012000, 0.091272
6.013000, 1.430630
6.014000, 2.207069
6.015000, 1.319541
6.016000, 2.292734
6.017000, 1.148952
6.018000, 1.032691
6.019000, 1.375391
6.020000, 1.781648
6.021000, -0.024020
6.022000, 0.643440
6.023000, 0.933872
6.024000, 1.001589
6.025000, 2.682829
6.026000, 2.294897
6.027000, 0.853851
6.028000, -0.034964
6.029000, -0.763530
6.030000, -0.275772
6.031000, 0.596299
6.032000, 0.968366
6.033000, 1.250504
6.034000, 1.179904
6.035000, 0.589309
6.036000, -0.198403
6.037000, 1.180362
6.038000, 2.328896
6.039000, 2.076721
6.040000, 2.154543
6.041000, -0.075594
6.042000, 0.905761
6.043000, -0.668470
6.044000, 2.084591
6.045000, 1.040434
6.046000, 1.564325
6.047000, 1.196901
6.048000, -1.123242
6.049000, 1.351549
6.050000, 2.849712
6.051000, 1.178609
6.052000, 1.187746
6.053000, 1.166953
6.054000, 1.731363
6.055000, -0.187407
6.056000, 1.234457
6.057000, 1.674897
6.058000, -0.391958
6.059000, 1.093041
6.060000, 0.194314
6.061000, 3.765367
6.062000, -1.711128
6.063000, 0.081928
6.064000, 0.498680
6.065000, -1.162985
6.066000, 1.356862
6.067000, 3.809593
6.068000, 0.678018
6.069000, 1.412075
6.070000, 0.649576
6.071000, 2.248583
6.072000, 1.145257
6.073000, 1.429471
6.074000, 1.010825
6.075000, 0.922604
6.076000, 1.455298
6.077000, 1.997982
6.078000, -0.914145
6.079000, 0.697827
6.080000, 0.206484
6.081000, 1.511236
6.082000, 1.822685
6.083000, 2.683525
6.084000, 0.519174
6.085000, -0.316431
6.086000, -0.275561
6.087000, 0.632062
6.088000, 1.078248
6.089000, 1.291234
6.090000, 1.744662
6.091000, -0.489353
6.092000, 1.887711
6.093000, 2.317871
6.094000, 0.492617
6.095000, 1.912070
6.096000, 1.897825
6.097000, -1.422685
6.098000, 2.071379
6.099000, 1.125378
6.100000, -0.226799
6.101000, 0.054417
6.102000, 0.110733
6.103000, 1.258742
6.104000, 1.191524
6.105000, 0.848975
6.106000, 0.788567
6.107000, 1.024201
6.108000, 1.724849
6.109000, 0.020835
6.110000, 1.758614
6.111000, 2.195042
6.112000, 0.380482
6.113000, 0.974700
6.114000, 2.847647
6.115000, 0.362978
6.116000, -0.479590
6.117000, 1.272413
6.118000, 1.238103
6.119000, 1.858974
6.120000, -0.843758
6.121000, 1.618123
6.122000, 0.660847
6.123000, 1.264213
6.124000, 2.031272
6.125000, 1.231983
6.126000, 0.549794
6.127000, -0.185603
6.128000, 1.294803
6.129000, -0.599298
6.130000, 1.727115
6.131000, 0.836290
6.132000, 2.012072
6.133000, 1.474775
6.134000, 0.846520
6.135000, 0.301583
6.136000, 0.194890
6.137000, -0.040718
6.138000, 0.407556
6.139000, 0.601171
6.140000, 1.673333
6.141000, 1.480083
6.142000, 1.204154
6.143000, 0.711483
6.144000, 1.380225
6.145000, 1.556959
6.146000, -0.396391
6.147000, 0.185442
6.148000, 2.717821
6.149000, 0.722533
6.150000, 0.510272
6.151000, 3.030545
6.152000, 1.058345
6.153000, 1.323561
6.154000, 2.165412
6.155000, 1.572748
6.156000, 1.613863
6.157000, 1.755884
6.158000, 1.673951
6.159000, 1.740185
6.160000, 0.482101
6.161000, 3.090318
6.162000, -0.980787
6.163000, 0.226117
6.164000, 1.069953
6.165000, 1.488561
6.166000, 3.326429
6.167000, 1.160948
6.168000, 1.389775
6.169000, 0.143190
6.170000, 1.348801
6.171000, 1.496076
6.172000, 1.068915
6.173000, 1.519483
6.174000, 1.839408
6.175000, 0.489427
6.176000, 2.721260
6.177000, 0.689188
6.178000, 1.609865
6.179000, -0.176761
6.180000, -0.507870
6.181000, 2.283644
6.182000, 1.005872
6.183000, 0.103659
6.184000, 2.079468
6.185000, 2.399990
6.186000, 1.391595
6.187000, 1.957881
6.188000, 1.177980
6.189000, 0.615276
6.190000, 2.011680
6.191000, 0.481115
6.192000, -1.048932
6.193000, 0.641616
6.194000, 0.507400
6.195000, -0.596039
6.196000, 0.790394
6.197000, -0.589938
6.198000, -0.913411
6.199000, 1.764537
6.200000, 1.460472
6.201000, 0.601675
6.202000, -0.163639
6.203000, 0.407923
6.204000, -1.187084
6.205000, 0.635147
6.206000, 0.443577
6.207000, 2.668205
6.208000, 1.720878
6.209000, 1.817242
6.210000, 2.303134
6.211000, 1.168735
6.212000, 2.169143
6.213000, -0.333902
6.214000, 0.653062
6.215000, -0.223176
6.216000, 0.603161
6.217000, 2.053136
6.218000, 0.512845
6.219000, 1.964040
6.220000, 0.538563
6.221000, 1.009074
6.222000, 3.171246
6.223000, -0.511800
6.224000, -1.210002
6.225000, 0.886440
6.226000, 1.945991
6.227000, -0.522561
6.228000, 1.129894
6.229000, 1.254565
6.230000, 2.777233
6.231000, 0.454528
6.232000, 1.423300
6.233000, -0.887334
6.234000, 0.808478
6.235000, 0.515923
6.236000, 1.316792
6.237000, 1.116170
6.238000, 0.296727
6.239000, 1.704111
6.240000, 1.615581
6.241000, -0.763669
6.242000, 1.040092
6.243000, 1.623044
6.244000, 0.919764
6.245000, 1.022193
6.246000, 2.641861
6.247000, 0.685876
6.248000, 0.542334
6.249000, 2.393025
6.250000, 0.959423
6.251000, 2.246695
6.252000, 1.889588
6.253000, 0.468065
6.254000, 2.292505
6.255000, 1.232628
6.256000, -0.388552
6.257000, 1.715569
6.258000, -1.009469
6.259000, 1.153161
6.260000, 2.275757
6.261000, -0.405610
6.262000, -0.911587
6.263000, 2.283534
6.264000, 0.288286
6.265000, 2.716384
6.266000, -1.316180
6.267000, -0.074811
6.268000, 0.179297
6.269000, 1.084456
6.270000, -0.898733
6.271000, 0.360892
6.272000, -0.344028
6.273000, 1.819217
6.274000, 1.170371
6.275000, 0.684466
6.276000, 0.216428
6.277000, 0.632329
6.278000, 0.471060
6.279000, 0.861063
6.280000, 1.627030
6.281000, 1.589383
6.282000, 1.602455
6.283000, 0.628080
6.284000, 0.569861
6.285000, 0.292783
6.286000, 2.380695
6.287000, 1.829378
6.288000, -0.940327
6.289000, 1.985527
6.290000, 1.090945
6.291000, 0.303481
6.292000, 0.977095
6.293000, 1.880111
6.294000, 2.075166
6.295000, 1.140794
6.296000, -0.441613
6.297000, 0.060118
6.298000, -0.410032
6.299000, 2.487284
6.300000, 3.155008
6.301000, -0.411006
6.302000, -0.015244
6.303000, 1.038824
6.304000, 1.309061
6.305000, 0.458540
6.306000, 0.631548
6.307000, 1.014748
6.308000, -0.468857
6.309000, -0.727371
6.310000, 0.998503
6.311000, 1.398561
6.312000, 1.820766
6.313000, 2.385707
6.314000, 2.523848
6.315000, 1.599705
6.316000, 2.100638
6.317000, 0.482785
6.318000, 0.191133
6.319000, 0.860370
6.320000, 1.235148
6.321000, 1.219091
6.322000, 0.914202
6.323000, 1.413906
6.324000, -0.777705
6.325000, 0.558902
6.326000, 2.543884
6.327000, 0.738766
6.328000, -0.457923
6.329000, 1.994466
6.330000, -0.061898
6.331000, 1.265843
6.332000, 3.223587
6.333000, 0.775205
6.334000, 4.096574
6.335000, 0.706895
6.336000, 0.858636
6.337000, 1.069443
6.338000, 0.771687
6.339000, 0.609835
6.340000, 1.812324
6.341000, -1.243499
6.342000, -0.524709
6.343000, 0.962921
